Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157006700,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,40.10,31.50,48.60,,,3559,"(35.1133985511, -89.9753653702)",HLTHOUT,TEETHLOST,4748000,47157006700,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157001500,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,28.60,20.70,37.70,,,1745,"(35.1529878945, -89.9740999194)",HLTHOUT,TEETHLOST,4748000,47157001500,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157022122,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,20.10,14.40,27.00,,,3995,"(35.0137148004, -89.9987221985)",HLTHOUT,TEETHLOST,4748000,47157022122,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037015631,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,14.60,11.00,19.00,,,8758,"(36.0831866378, -86.5615305811)",HLTHOUT,TEETHLOST,4752006,47037015631,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157007821,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,38.50,30.90,46.70,,,5903,"(35.0798934018, -90.0072324335)",HLTHOUT,TEETHLOST,4748000,47157007821,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093002000,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,33.30,26.20,41.20,,,3172,"(35.9860901083, -83.8843756032)",HLTHOUT,TEETHLOST,4740000,47093002000,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037012702,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,20.80,14.40,28.80,,,2376,"(36.2059653483, -86.7961197587)",HLTHOUT,TEETHLOST,4752006,47037012702,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037015615,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,23.20,16.70,29.70,,,4775,"(36.073922218, -86.6732926633)",HLTHOUT,TEETHLOST,4752006,47037015615,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037010402,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,34.20,26.80,41.50,,,5588,"(36.2681195238, -86.6959751266)",HLTHOUT,TEETHLOST,4752006,47037010402,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157022600,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,23.70,17.90,30.30,,,3322,"(35.019385467, -89.8996009007)",HLTHOUT,TEETHLOST,4748000,47157022600,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093006700,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,33.20,26.60,39.90,,,2975,"(35.9817816249, -83.9067450557)",HLTHOUT,TEETHLOST,4740000,47093006700,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157008900,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,40.40,34.30,46.30,,,4078,"(35.1874351157, -89.9304592377)",HLTHOUT,TEETHLOST,4748000,47157008900,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157021139,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,9.30,4.30,23.30,,,126,"(35.1172289001, -89.7727405564)",HLTHOUT,TEETHLOST,4748000,47157021139,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093005301,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,13.70,7.30,22.40,,,175,"(36.0152781921, -83.7973137996)",HLTHOUT,TEETHLOST,4740000,47093005301,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037015614,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,15.10,11.60,19.40,,,4245,"(36.0851071347, -86.6579014347)",HLTHOUT,TEETHLOST,4752006,47037015614,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157003500,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,9.80,5.50,15.60,,,2996,"(35.1279253708, -90.0135953257)",HLTHOUT,TEETHLOST,4748000,47157003500,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157005500,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,32.30,25.40,40.60,,,2731,"(35.0939264046, -90.0593626816)",HLTHOUT,TEETHLOST,4748000,47157005500,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157001100,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,31.80,24.80,39.10,,,3666,"(35.1674039934, -89.941100819)",HLTHOUT,TEETHLOST,4748000,47157001100,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157007300,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,20.70,14.90,29.20,,,4127,"(35.1209840406, -89.9363799177)",HLTHOUT,TEETHLOST,4748000,47157007300,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037019109,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,19.40,13.80,25.80,,,4692,"(36.0587984091, -86.6901293191)",HLTHOUT,TEETHLOST,4752006,47037019109,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157010500,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,36.30,28.80,44.10,,,2413,"(35.0641936611, -89.9415203708)",HLTHOUT,TEETHLOST,4748000,47157010500,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093004900,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,13.40,8.30,19.90,,,3075,"(36.024627518, -83.971732583)",HLTHOUT,TEETHLOST,4740000,47093004900,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037018202,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,10.90,7.50,15.10,,,6486,"(36.0973117939, -86.908717199)",HLTHOUT,TEETHLOST,4752006,47037018202,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037015803,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,28.20,22.70,33.70,,,2771,"(36.1353822457, -86.7150553656)",HLTHOUT,TEETHLOST,4752006,47037015803,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157021900,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,24.70,17.50,32.80,,,5031,"(35.009319048, -89.9618636285)",HLTHOUT,TEETHLOST,4748000,47157021900,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037017100,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,8.90,5.10,14.20,,,1659,"(36.120319646, -86.7820995582)",HLTHOUT,TEETHLOST,4752006,47037017100,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157021122,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,17.30,12.20,23.60,,,5626,"(35.1606530627, -89.8478108547)",HLTHOUT,TEETHLOST,4748000,47157021122,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037018700,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,5.10,3.40,7.90,,,565,"(36.0524304194, -86.8041894006)",HLTHOUT,TEETHLOST,4752006,47037018700,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093004200,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,11.90,6.80,17.90,,,3168,"(36.0396129583, -83.918508922)",HLTHOUT,TEETHLOST,4740000,47093004200,Teeth Loss
2016,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Health Outcomes,4751560-47149042000,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,13.30,9.40,17.80,,,4590,"(35.821984953, -86.3727960761)",HLTHOUT,TEETHLOST,4751560,47149042000,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093002600,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,26.00,18.60,33.90,,,2451,"(35.9541120412, -83.9603611106)",HLTHOUT,TEETHLOST,4740000,47093002600,Teeth Loss
2016,TN,Tennessee,Knoxville,City,BRFSS,Health Outcomes,4740000,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,17.20,16.30,18.20,,,178874,"(35.9690594531, -83.9495877264)",HLTHOUT,TEETHLOST,4740000,,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157000600,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,37.70,29.00,46.50,,,2152,"(35.1813344343, -89.9931859463)",HLTHOUT,TEETHLOST,4748000,47157000600,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093004700,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,13.90,9.60,18.90,,,3215,"(35.9869092387, -84.0157259847)",HLTHOUT,TEETHLOST,4740000,47093004700,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037018302,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,7.30,4.20,11.10,,,2651,"(36.0401325074, -87.0176548329)",HLTHOUT,TEETHLOST,4752006,47037018302,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157021126,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,8.40,5.10,12.50,,,3908,"(35.1659834095, -89.8019186704)",HLTHOUT,TEETHLOST,4748000,47157021126,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093000800,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,25.90,18.90,33.70,,,3413,"(35.9559510505, -83.9034905722)",HLTHOUT,TEETHLOST,4740000,47093000800,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093003802,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,12.70,8.20,18.20,,,3144,"(35.9667662226, -84.0025186326)",HLTHOUT,TEETHLOST,4740000,47093003802,Teeth Loss
2016,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Health Outcomes,4751560-47149042100,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,22.50,17.40,28.90,,,8223,"(35.8312421911, -86.3572373645)",HLTHOUT,TEETHLOST,4751560,47149042100,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093003300,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,8.90,6.20,12.30,,,2125,"(35.9994519091, -83.8422469467)",HLTHOUT,TEETHLOST,4740000,47093003300,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157021010,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,9.40,6.80,13.10,,,5227,"(35.2004562979, -89.7023398896)",HLTHOUT,TEETHLOST,4748000,47157021010,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037014200,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,35.30,25.70,45.70,,,2249,"(36.166932328, -86.8036510368)",HLTHOUT,TEETHLOST,4752006,47037014200,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037017200,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,22.10,14.80,29.70,,,888,"(36.124158094, -86.7550707151)",HLTHOUT,TEETHLOST,4752006,47037017200,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157004500,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,31.60,22.00,43.30,,,956,"(35.1285876076, -90.0394477489)",HLTHOUT,TEETHLOST,4748000,47157004500,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037019400,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,15.40,9.00,23.20,,,3639,"(36.1777432202, -86.790108485)",HLTHOUT,TEETHLOST,4752006,47037019400,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037010701,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,26.50,18.70,34.80,,,4431,"(36.2557501251, -86.7050849585)",HLTHOUT,TEETHLOST,4752006,47037010701,Teeth Loss
2016,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Health Outcomes,4751560-47149041600,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,22.10,14.50,32.00,,,5673,"(35.8521033958, -86.3833382077)",HLTHOUT,TEETHLOST,4751560,47149041600,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157010810,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,27.00,21.40,32.70,,,5865,"(35.056380699, -89.8963876902)",HLTHOUT,TEETHLOST,4748000,47157010810,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037010802,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,17.60,10.20,26.60,,,3274,"(36.2509916244, -86.731871255)",HLTHOUT,TEETHLOST,4752006,47037010802,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037014800,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,51.20,39.60,61.50,,,3127,"(36.151096554, -86.7597078621)",HLTHOUT,TEETHLOST,4752006,47037014800,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037016300,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,25.20,17.10,35.30,,,2189,"(36.1431909387, -86.7899130999)",HLTHOUT,TEETHLOST,4752006,47037016300,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037018901,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,15.30,9.30,23.00,,,2683,"(36.0842376102, -86.7415232924)",HLTHOUT,TEETHLOST,4752006,47037018901,Teeth Loss
2016,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Health Outcomes,4751560-47149040902,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,8.90,6.40,12.00,,,5865,"(35.8500964302, -86.4676198414)",HLTHOUT,TEETHLOST,4751560,47149040902,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037017702,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,7.60,5.30,10.00,,,4382,"(36.0995287373, -86.7996847381)",HLTHOUT,TEETHLOST,4752006,47037017702,Teeth Loss
2016,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Health Outcomes,4751560-47149040701,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,12.20,7.70,17.60,,,1556,"(35.7822307127, -86.430894347)",HLTHOUT,TEETHLOST,4751560,47149040701,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157021744,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,15.10,10.80,20.00,,,5154,"(35.0390306215, -89.8236651228)",HLTHOUT,TEETHLOST,4748000,47157021744,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093002800,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,28.90,23.90,34.00,,,4754,"(35.9849903709, -83.9633251361)",HLTHOUT,TEETHLOST,4740000,47093002800,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037011700,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,14.30,9.70,19.10,,,6044,"(36.1895940492, -86.7439426762)",HLTHOUT,TEETHLOST,4752006,47037011700,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157009400,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,11.00,6.20,18.20,,,3128,"(35.0992335986, -89.8994262897)",HLTHOUT,TEETHLOST,4748000,47157009400,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037015405,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,12.90,9.00,18.00,,,4401,"(36.2059453952, -86.5921345588)",HLTHOUT,TEETHLOST,4752006,47037015405,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157980400,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,18.10,8.70,27.70,,,293,"(35.1360470308, -89.8330412203)",HLTHOUT,TEETHLOST,4748000,47157980400,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157010120,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,34.10,27.20,41.30,,,5399,"(35.2005241897, -90.0158277606)",HLTHOUT,TEETHLOST,4748000,47157010120,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037018000,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,5.00,3.60,7.00,,,4742,"(36.1215972147, -86.8291852595)",HLTHOUT,TEETHLOST,4752006,47037018000,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037015623,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,16.80,10.20,24.30,,,5335,"(36.1851740179, -86.6053672734)",HLTHOUT,TEETHLOST,4752006,47037015623,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037018602,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,5.50,3.50,8.70,,,824,"(36.0707379004, -86.8228348529)",HLTHOUT,TEETHLOST,4752006,47037018602,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157002700,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,22.90,16.40,29.80,,,2018,"(35.1429422869, -89.9753586958)",HLTHOUT,TEETHLOST,4748000,47157002700,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157021334,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,17.40,12.00,24.50,,,3710,"(35.0605097955, -89.8237929842)",HLTHOUT,TEETHLOST,4748000,47157021334,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157021710,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,22.10,17.10,27.80,,,3114,"(35.0721872855, -89.8740507694)",HLTHOUT,TEETHLOST,4748000,47157021710,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037010202,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,12.90,8.30,18.60,,,3482,"(36.344971962, -86.7677653742)",HLTHOUT,TEETHLOST,4752006,47037010202,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037019005,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,27.60,20.80,34.30,,,3172,"(36.0848148306, -86.7119860954)",HLTHOUT,TEETHLOST,4752006,47037019005,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157022410,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,21.00,13.90,28.10,,,6011,"(35.0074348396, -90.0929161936)",HLTHOUT,TEETHLOST,4748000,47157022410,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157022023,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,21.00,14.20,29.60,,,2757,"(35.0537225249, -90.0183008364)",HLTHOUT,TEETHLOST,4748000,47157022023,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157021331,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,10.80,7.20,15.50,,,3247,"(35.0787982832, -89.8594379028)",HLTHOUT,TEETHLOST,4748000,47157021331,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037011600,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,12.90,8.30,18.80,,,4751,"(36.1834698574, -86.7113792554)",HLTHOUT,TEETHLOST,4752006,47037011600,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157011800,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,24.50,17.10,33.10,,,5645,"(35.0943497136, -89.9240324177)",HLTHOUT,TEETHLOST,4748000,47157011800,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037015609,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,8.70,5.20,13.50,,,3411,"(36.1719689182, -86.6206020339)",HLTHOUT,TEETHLOST,4752006,47037015609,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157011200,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,42.00,31.70,52.10,,,1720,"(35.1653247299, -90.01466327)",HLTHOUT,TEETHLOST,4748000,47157011200,Teeth Loss
2016,TN,Tennessee,Memphis,City,BRFSS,Health Outcomes,4748000,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,22.90,22.30,23.50,,,646889,"(35.1046295042, -89.978906085)",HLTHOUT,TEETHLOST,4748000,,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157005800,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,40.00,31.00,49.50,,,1235,"(35.1117123924, -90.0511300652)",HLTHOUT,TEETHLOST,4748000,47157005800,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037015627,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,20.80,15.00,27.60,,,2683,"(36.0627541445, -86.6647320159)",HLTHOUT,TEETHLOST,4752006,47037015627,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157020532,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,17.90,12.50,23.90,,,5294,"(35.231628649, -89.9083777991)",HLTHOUT,TEETHLOST,4748000,47157020532,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037013300,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,20.60,13.10,28.40,,,4004,"(36.1597837914, -86.8530700515)",HLTHOUT,TEETHLOST,4752006,47037013300,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037015404,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,17.60,9.10,27.50,,,2926,"(36.197632419, -86.6144973804)",HLTHOUT,TEETHLOST,4752006,47037015404,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157006900,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,31.50,22.40,41.10,,,3011,"(35.0955278003, -89.9797815127)",HLTHOUT,TEETHLOST,4748000,47157006900,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037016700,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,6.30,3.70,13.30,,,5398,"(36.1329172709, -86.8300431737)",HLTHOUT,TEETHLOST,4752006,47037016700,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093004401,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,6.40,3.40,10.30,,,2712,"(35.9123518408, -84.0146657626)",HLTHOUT,TEETHLOST,4740000,47093004401,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157003700,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,35.30,24.40,46.80,,,1345,"(35.1355345124, -90.0278933981)",HLTHOUT,TEETHLOST,4748000,47157003700,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037012801,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,27.30,19.20,36.40,,,4835,"(36.2080299864, -86.8352588264)",HLTHOUT,TEETHLOST,4752006,47037012801,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037011002,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,17.70,11.90,24.70,,,2643,"(36.2249944111, -86.7399718241)",HLTHOUT,TEETHLOST,4752006,47037011002,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037018409,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,9.90,5.50,16.30,,,4010,"(36.0715952616, -86.9578354061)",HLTHOUT,TEETHLOST,4752006,47037018409,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157007900,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,31.30,25.10,37.30,,,5528,"(35.1013344538, -89.9594977525)",HLTHOUT,TEETHLOST,4748000,47157007900,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037012100,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,9.20,5.50,15.50,,,2431,"(36.1804768223, -86.7383080372)",HLTHOUT,TEETHLOST,4752006,47037012100,Teeth Loss
